timestamp,load_kw,pv_kw,buy_price,sell_price,p_battery_kw
2025-01-16 00:30:00,1.257,0.0,0.244,0.0929,-2.2033
2025-01-16 00:45:00,1.158,0.0,0.244,0.0946,0.0
2025-01-16 01:00:00,1.311,0.001,0.244,0.1243,0.0
2025-01-16 01:15:00,1.183,0.001,0.244,0.0944,0.0
2025-01-16 01:30:00,1.427,0.0,0.244,0.1209,0.0
2025-01-16 01:45:00,1.366,0.002,0.244,0.1266,0.0
2025-01-16 02:00:00,1.157,0.001,0.244,0.1103,0.0
2025-01-16 02:15:00,1.189,0.0,0.244,0.1167,0.0
2025-01-16 02:30:00,1.321,0.0,0.244,0.1216,0.0
2025-01-16 02:45:00,1.112,0.0,0.244,0.1011,0.0
2025-01-16 03:00:00,1.131,0.001,0.244,0.102,0.0
2025-01-16 03:15:00,1.335,0.0,0.244,0.1155,0.0
2025-01-16 03:30:00,1.289,0.0,0.244,0.1158,0.0
2025-01-16 03:45:00,1.139,0.001,0.244,0.096,0.0
2025-01-16 04:00:00,1.211,0.0,0.244,0.1027,0.0
2025-01-16 04:15:00,1.249,0.0,0.244,0.1085,0.0
2025-01-16 04:30:00,1.235,0.0,0.244,0.0928,0.0
2025-01-16 04:45:00,1.187,0.0,0.244,0.1124,0.0
2025-01-16 05:00:00,1.33,0.001,0.244,0.1225,0.0
2025-01-16 05:15:00,1.38,0.0,0.244,0.1265,0.0
2025-01-16 05:30:00,1.289,0.0,0.244,0.1131,0.0
2025-01-16 05:45:00,1.298,0.0,0.244,0.1255,0.0
2025-01-16 06:00:00,1.388,0.0,0.244,0.0931,0.0
2025-01-16 06:15:00,1.487,0.002,0.244,0.1142,0.0
2025-01-16 06:30:00,1.615,0.0,0.244,0.1155,0.0
2025-01-16 06:45:00,1.594,0.001,0.244,0.1058,0.0
2025-01-16 07:00:00,1.748,0.001,0.2682,0.1286,0.0
2025-01-16 07:15:00,2.103,0.001,0.2682,0.1347,0.0
2025-01-16 07:30:00,2.177,0.112,0.2682,0.131,0.0
2025-01-16 07:45:00,2.359,0.338,0.2682,0.1218,0.0
2025-01-16 08:00:00,2.764,0.584,0.254,0.1134,2.18
2025-01-16 08:15:00,2.868,0.67,0.254,0.105,2.198
2025-01-16 08:30:00,3.031,1.015,0.254,0.1052,2.016
2025-01-16 08:45:00,2.688,0.87,0.254,0.1177,1.818
2025-01-16 09:00:00,1.784,1.255,0.254,0.1266,0.529
2025-01-16 09:15:00,1.861,1.269,0.254,0.0985,0.592
2025-01-16 09:30:00,1.756,1.392,0.254,0.0993,0.364
2025-01-16 09:45:00,1.88,1.211,0.254,0.1276,0.669
2025-01-16 10:00:00,1.82,1.54,0.254,0.0904,0.28
2025-01-16 10:15:00,1.753,1.496,0.254,0.0828,0.257
2025-01-16 10:30:00,1.876,1.578,0.254,0.1014,0.298
2025-01-16 10:45:00,1.945,2.122,0.254,0.0846,0.0
2025-01-16 11:00:00,1.872,2.064,0.254,0.098,0.0
2025-01-16 11:15:00,1.871,2.369,0.254,0.0984,0.0
2025-01-16 11:30:00,1.939,1.9,0.254,0.0985,0.039
2025-01-16 11:45:00,1.978,2.553,0.254,0.0907,0.0
2025-01-16 12:00:00,1.012,2.291,0.254,0.0891,0.0
2025-01-16 12:15:00,1.849,1.992,0.254,0.0949,0.0
2025-01-16 12:30:00,2.246,2.696,0.254,0.0865,0.0
2025-01-16 12:45:00,2.458,1.712,0.254,0.1003,0.746
2025-01-16 13:00:00,2.636,2.097,0.254,0.0875,0.539
2025-01-16 13:15:00,2.362,2.274,0.254,0.1076,0.088
2025-01-16 13:30:00,2.226,1.703,0.254,0.0969,0.523
2025-01-16 13:45:00,1.745,1.507,0.254,0.0843,0.238
2025-01-16 14:00:00,1.509,1.906,0.254,0.1055,0.0
2025-01-16 14:15:00,1.621,1.885,0.254,0.1044,0.0
2025-01-16 14:30:00,1.632,1.583,0.254,0.0951,0.049
2025-01-16 14:45:00,1.756,1.55,0.254,0.094,0.206
2025-01-16 15:00:00,1.671,0.953,0.254,0.0963,0.718
2025-01-16 15:15:00,1.583,1.105,0.254,0.1015,0.478
2025-01-16 15:30:00,1.598,0.783,0.254,0.1116,0.815
2025-01-16 15:45:00,1.731,0.724,0.254,0.0922,1.007
2025-01-16 16:00:00,1.738,0.425,0.254,0.1253,1.313
2025-01-16 16:15:00,1.648,0.303,0.254,0.1186,1.345
2025-01-16 16:30:00,1.701,0.126,0.254,0.0999,1.575
2025-01-16 16:45:00,1.807,0.0,0.254,0.1177,1.807
2025-01-16 17:00:00,1.379,0.0,0.254,0.1026,1.379
2025-01-16 17:15:00,1.97,0.0,0.254,0.1107,1.97
2025-01-16 17:30:00,2.779,0.0,0.254,0.0979,2.779
2025-01-16 17:45:00,2.959,0.0,0.254,0.127,2.959
2025-01-16 18:00:00,3.711,0.002,0.254,0.1048,3.709
2025-01-16 18:15:00,4.097,0.0,0.254,0.1109,4.097
2025-01-16 18:30:00,3.968,0.0,0.254,0.0968,3.968
2025-01-16 18:45:00,3.855,0.001,0.254,0.1247,3.854
2025-01-16 19:00:00,3.681,0.0,0.2682,0.1044,0.0
2025-01-16 19:15:00,3.632,0.0,0.2682,0.1244,0.0
2025-01-16 19:30:00,2.909,0.001,0.2682,0.1328,0.0
2025-01-16 19:45:00,1.997,0.0,0.2682,0.1236,0.0
2025-01-16 20:00:00,3.114,0.0,0.2682,0.1249,0.0
2025-01-16 20:15:00,3.02,0.0,0.2682,0.1212,0.0
2025-01-16 20:30:00,3.172,0.0,0.2682,0.1096,0.0
2025-01-16 20:45:00,3.012,0.0,0.2682,0.117,0.0
2025-01-16 21:00:00,3.174,0.0,0.2682,0.1137,0.0
2025-01-16 21:15:00,2.908,0.0,0.2682,0.1039,0.0
2025-01-16 21:30:00,3.265,0.0,0.2682,0.1254,0.0
2025-01-16 21:45:00,2.935,0.001,0.2682,0.1073,0.0
2025-01-16 22:00:00,2.0,0.0,0.2682,0.1115,0.0
2025-01-16 22:15:00,1.946,0.0,0.2682,0.113,0.0
2025-01-16 22:30:00,1.998,0.001,0.2682,0.1093,0.0
2025-01-16 22:45:00,1.954,0.0,0.2682,0.1197,0.0
2025-01-16 23:00:00,1.574,0.0,0.244,0.1005,-8.0
2025-01-16 23:15:00,1.817,0.0,0.244,0.0931,-8.0
2025-01-16 23:30:00,1.482,0.0,0.244,0.1236,-8.0
2025-01-16 23:45:00,1.358,0.0,0.244,0.1185,-8.0
2025-01-17 00:00:00,1.21,0.0,0.244,0.1179,-8.0
2025-01-17 00:15:00,1.357,0.0,0.244,0.1131,-8.0
2025-01-17 00:30:00,1.41,0.001,0.244,0.1134,-4.6689
2025-01-17 00:45:00,0.999,0.0,0.244,0.1123,0.0
2025-01-17 01:00:00,1.22,0.0,0.244,0.1226,0.0
2025-01-17 01:15:00,1.267,0.0,0.244,0.1139,0.0
2025-01-17 01:30:00,1.247,0.0,0.244,0.1171,0.0
2025-01-17 01:45:00,1.04,0.0,0.244,0.1197,0.0
2025-01-17 02:00:00,1.06,0.001,0.244,0.1133,0.0
2025-01-17 02:15:00,1.425,0.0,0.244,0.1185,0.0
2025-01-17 02:30:00,1.248,0.0,0.244,0.099,0.0
2025-01-17 02:45:00,1.304,0.0,0.244,0.1037,0.0
2025-01-17 03:00:00,1.105,0.001,0.244,0.099,0.0
2025-01-17 03:15:00,1.478,0.001,0.244,0.1046,0.0
2025-01-17 03:30:00,1.247,0.002,0.244,0.1174,0.0
2025-01-17 03:45:00,1.328,0.002,0.244,0.1006,0.0
2025-01-17 04:00:00,1.255,0.0,0.244,0.1164,0.0
2025-01-17 04:15:00,1.214,0.0,0.244,0.0997,0.0
2025-01-17 04:30:00,1.048,0.0,0.244,0.1264,0.0
2025-01-17 04:45:00,1.042,0.0,0.244,0.1248,0.0
2025-01-17 05:00:00,1.261,0.0,0.244,0.1099,0.0
2025-01-17 05:15:00,1.271,0.0,0.244,0.1092,0.0
2025-01-17 05:30:00,1.011,0.0,0.244,0.1092,0.0
2025-01-17 05:45:00,1.089,0.0,0.244,0.1136,0.0
2025-01-17 06:00:00,1.474,0.0,0.244,0.1222,0.0
2025-01-17 06:15:00,1.364,0.0,0.244,0.1226,0.0
2025-01-17 06:30:00,1.666,0.001,0.244,0.1009,0.0
2025-01-17 06:45:00,1.637,0.002,0.244,0.0946,0.0
2025-01-17 07:00:00,1.781,0.001,0.2682,0.1377,0.0
2025-01-17 07:15:00,1.761,0.0,0.2682,0.1234,0.0
2025-01-17 07:30:00,2.044,0.115,0.2682,0.1199,0.0
2025-01-17 07:45:00,2.364,0.275,0.2682,0.116,0.0
2025-01-17 08:00:00,2.795,0.631,0.254,0.128,2.164
2025-01-17 08:15:00,2.855,0.838,0.254,0.131,2.017
2025-01-17 08:30:00,2.662,0.831,0.254,0.111,1.831
2025-01-17 08:45:00,2.505,0.905,0.254,0.1043,1.6
2025-01-17 09:00:00,1.61,1.17,0.254,0.1018,0.44
2025-01-17 09:15:00,2.192,1.333,0.254,0.1028,0.859
2025-01-17 09:30:00,1.907,1.659,0.254,0.111,0.248
2025-01-17 09:45:00,1.798,1.402,0.254,0.1317,0.396
2025-01-17 10:00:00,1.889,1.824,0.254,0.0861,0.065
2025-01-17 10:15:00,1.836,1.656,0.254,0.1059,0.18
2025-01-17 10:30:00,1.867,1.761,0.254,0.1105,0.106
2025-01-17 10:45:00,1.682,2.113,0.254,0.1009,0.0
2025-01-17 11:00:00,1.741,1.791,0.254,0.084,0.0
2025-01-17 11:15:00,1.74,1.694,0.254,0.1053,0.046
2025-01-17 11:30:00,1.696,2.296,0.254,0.0892,0.0
2025-01-17 11:45:00,1.871,2.237,0.254,0.1115,0.0
2025-01-17 12:00:00,1.133,2.199,0.254,0.0865,0.0
2025-01-17 12:15:00,1.902,2.263,0.254,0.1052,0.0
2025-01-17 12:30:00,2.223,2.404,0.254,0.0958,0.0
2025-01-17 12:45:00,2.559,2.112,0.254,0.0874,0.447
2025-01-17 13:00:00,2.585,2.486,0.254,0.0948,0.099
2025-01-17 13:15:00,2.506,1.963,0.254,0.1048,0.543
2025-01-17 13:30:00,2.18,1.541,0.254,0.0956,0.639
2025-01-17 13:45:00,1.835,1.971,0.254,0.1016,0.0
2025-01-17 14:00:00,1.67,1.299,0.254,0.1058,0.371
2025-01-17 14:15:00,1.649,1.428,0.254,0.0956,0.221
2025-01-17 14:30:00,1.51,1.702,0.254,0.104,0.0
2025-01-17 14:45:00,1.651,1.299,0.254,0.1026,0.352
2025-01-17 15:00:00,1.616,1.243,0.254,0.1058,0.373
2025-01-17 15:15:00,1.431,1.142,0.254,0.1061,0.289
2025-01-17 15:30:00,1.673,1.049,0.254,0.0982,0.624
2025-01-17 15:45:00,1.855,0.577,0.254,0.1018,1.278
2025-01-17 16:00:00,1.795,0.45,0.254,0.0982,1.345
2025-01-17 16:15:00,1.62,0.267,0.254,0.0973,1.353
2025-01-17 16:30:00,1.616,0.136,0.254,0.1253,1.48
2025-01-17 16:45:00,1.622,0.0,0.254,0.1175,1.622
2025-01-17 17:00:00,1.218,0.0,0.254,0.1053,1.218
2025-01-17 17:15:00,1.993,0.0,0.254,0.1178,1.993
2025-01-17 17:30:00,2.641,0.0,0.254,0.1011,2.641
2025-01-17 17:45:00,3.218,0.001,0.254,0.1232,3.217
2025-01-17 18:00:00,3.908,0.0,0.254,0.1264,3.908
2025-01-17 18:15:00,3.865,0.0,0.254,0.1239,3.865
2025-01-17 18:30:00,4.323,0.002,0.254,0.1282,4.321
2025-01-17 18:45:00,3.72,0.001,0.254,0.1108,3.719
2025-01-17 19:00:00,3.674,0.0,0.2682,0.1069,0.0
2025-01-17 19:15:00,3.409,0.0,0.2682,0.1327,0.0
2025-01-17 19:30:00,2.521,0.0,0.2682,0.1096,0.0
2025-01-17 19:45:00,1.851,0.0,0.2682,0.1155,0.0
2025-01-17 20:00:00,3.062,0.0,0.2682,0.1146,0.0
2025-01-17 20:15:00,3.007,0.001,0.2682,0.1216,0.0
2025-01-17 20:30:00,2.947,0.001,0.2682,0.1211,0.0
2025-01-17 20:45:00,2.901,0.0,0.2682,0.1036,0.0
2025-01-17 21:00:00,2.917,0.0,0.2682,0.1336,0.0
2025-01-17 21:15:00,2.866,0.001,0.2682,0.1384,0.0
2025-01-17 21:30:00,3.177,0.001,0.2682,0.1126,0.0
2025-01-17 21:45:00,3.133,0.0,0.2682,0.1387,0.0
2025-01-17 22:00:00,2.201,0.0,0.2682,0.105,0.0
2025-01-17 22:15:00,1.972,0.0,0.2682,0.1044,0.0
2025-01-17 22:30:00,1.836,0.002,0.2682,0.1091,0.0
2025-01-17 22:45:00,1.858,0.0,0.2682,0.1135,0.0
2025-01-17 23:00:00,1.675,0.0,0.244,0.1266,-8.0
2025-01-17 23:15:00,1.767,0.0,0.244,0.1047,-8.0
2025-01-17 23:30:00,1.204,0.0,0.244,0.1041,-8.0
2025-01-17 23:45:00,1.404,0.001,0.244,0.111,-8.0
2025-01-18 00:00:00,1.049,0.0,0.244,0.1194,-8.0
2025-01-18 00:15:00,1.249,0.002,0.244,0.0973,-8.0
2025-01-18 00:30:00,1.343,0.0,0.244,0.1031,-2.9667
2025-01-18 00:45:00,1.357,0.0,0.244,0.0951,0.0
2025-01-18 01:00:00,1.372,0.0,0.244,0.1026,0.0
2025-01-18 01:15:00,1.32,0.0,0.244,0.1022,0.0
2025-01-18 01:30:00,1.326,0.0,0.244,0.1016,0.0
2025-01-18 01:45:00,1.365,0.0,0.244,0.1253,0.0
2025-01-18 02:00:00,1.413,0.0,0.244,0.1089,0.0
2025-01-18 02:15:00,1.135,0.0,0.244,0.1135,0.0
2025-01-18 02:30:00,1.389,0.0,0.244,0.1149,0.0
2025-01-18 02:45:00,1.316,0.0,0.244,0.1209,0.0
2025-01-18 03:00:00,1.129,0.001,0.244,0.1021,0.0
2025-01-18 03:15:00,1.301,0.0,0.244,0.1179,0.0
2025-01-18 03:30:00,1.29,0.0,0.244,0.0936,0.0
2025-01-18 03:45:00,1.314,0.001,0.244,0.1206,0.0
2025-01-18 04:00:00,1.398,0.001,0.244,0.1017,0.0
2025-01-18 04:15:00,1.221,0.0,0.244,0.104,0.0
2025-01-18 04:30:00,1.318,0.0,0.244,0.1218,0.0
2025-01-18 04:45:00,1.509,0.0,0.244,0.1091,0.0
2025-01-18 05:00:00,1.183,0.001,0.244,0.0965,0.0
2025-01-18 05:15:00,1.246,0.0,0.244,0.1128,0.0
2025-01-18 05:30:00,1.258,0.001,0.244,0.1231,0.0
2025-01-18 05:45:00,1.311,0.001,0.244,0.1129,0.0
2025-01-18 06:00:00,1.055,0.0,0.244,0.1152,0.0
2025-01-18 06:15:00,1.422,0.0,0.244,0.1063,0.0
2025-01-18 06:30:00,1.584,0.0,0.244,0.1117,0.0
2025-01-18 06:45:00,1.854,0.0,0.244,0.1167,0.0
2025-01-18 07:00:00,1.678,0.0,0.2682,0.1348,0.0
2025-01-18 07:15:00,2.024,0.0,0.2682,0.1075,0.0
2025-01-18 07:30:00,2.112,0.121,0.2682,0.1381,0.0
2025-01-18 07:45:00,2.261,0.278,0.2682,0.1363,0.0
2025-01-18 08:00:00,2.81,0.494,0.2682,0.1271,0.0
2025-01-18 08:15:00,2.726,0.687,0.2682,0.1141,0.0
2025-01-18 08:30:00,2.956,0.855,0.2682,0.1388,0.0
2025-01-18 08:45:00,2.607,1.036,0.2682,0.1273,0.0
2025-01-18 09:00:00,1.926,1.055,0.2682,0.12,0.0
2025-01-18 09:15:00,1.836,1.542,0.2682,0.1274,0.0
2025-01-18 09:30:00,1.944,1.363,0.2682,0.1036,0.0
2025-01-18 09:45:00,1.896,1.898,0.2682,0.1092,0.0
2025-01-18 10:00:00,2.572,1.954,0.2682,0.1043,0.0
2025-01-18 10:15:00,2.646,1.995,0.2682,0.1084,0.0
2025-01-18 10:30:00,2.515,2.117,0.2682,0.118,0.0
2025-01-18 10:45:00,2.885,1.566,0.2682,0.0983,0.0
2025-01-18 11:00:00,2.678,1.876,0.2682,0.1114,0.0
2025-01-18 11:15:00,2.578,1.87,0.2682,0.1104,0.0
2025-01-18 11:30:00,2.434,2.512,0.2682,0.1124,0.0
2025-01-18 11:45:00,2.507,2.368,0.2682,0.1142,0.0
2025-01-18 12:00:00,2.128,2.078,0.2682,0.1055,0.0
2025-01-18 12:15:00,2.456,2.255,0.2682,0.1037,0.0
2025-01-18 12:30:00,2.838,1.988,0.2682,0.1074,0.0
2025-01-18 12:45:00,3.194,1.853,0.2682,0.0943,0.0
2025-01-18 13:00:00,3.212,1.632,0.2682,0.1001,0.0
2025-01-18 13:15:00,3.339,1.853,0.2682,0.108,0.0
2025-01-18 13:30:00,2.824,2.127,0.2682,0.1115,0.0
2025-01-18 13:45:00,2.453,1.694,0.2682,0.0991,0.0
2025-01-18 14:00:00,1.661,1.617,0.2682,0.0989,0.0
2025-01-18 14:15:00,1.611,1.791,0.2682,0.092,0.0
2025-01-18 14:30:00,1.558,1.633,0.2682,0.0899,0.0
2025-01-18 14:45:00,1.75,1.082,0.2682,0.1155,0.0
2025-01-18 15:00:00,1.511,1.053,0.2682,0.0904,0.0
2025-01-18 15:15:00,1.735,1.143,0.2682,0.1107,0.0
2025-01-18 15:30:00,1.922,0.947,0.2682,0.1049,0.0
2025-01-18 15:45:00,1.521,0.74,0.2682,0.1001,0.0
2025-01-18 16:00:00,1.746,0.436,0.2682,0.1269,0.0
2025-01-18 16:15:00,1.677,0.369,0.2682,0.1188,0.0
2025-01-18 16:30:00,1.739,0.153,0.2682,0.1382,0.0
2025-01-18 16:45:00,1.743,0.0,0.2682,0.1188,0.0
2025-01-18 17:00:00,1.271,0.002,0.2682,0.1328,0.0
2025-01-18 17:15:00,2.038,0.0,0.2682,0.1042,0.0
2025-01-18 17:30:00,2.648,0.001,0.2682,0.1077,0.0
2025-01-18 17:45:00,3.375,0.001,0.2682,0.1304,0.0
2025-01-18 18:00:00,3.609,0.0,0.2682,0.1143,0.0
2025-01-18 18:15:00,3.848,0.0,0.2682,0.1037,0.0
2025-01-18 18:30:00,4.158,0.0,0.2682,0.113,0.0
2025-01-18 18:45:00,3.885,0.001,0.2682,0.1228,0.0
2025-01-18 19:00:00,4.281,0.001,0.2682,0.103,0.0
2025-01-18 19:15:00,3.737,0.0,0.2682,0.1378,0.0
2025-01-18 19:30:00,3.177,0.0,0.2682,0.1241,0.0
2025-01-18 19:45:00,2.622,0.0,0.2682,0.1231,0.0
2025-01-18 20:00:00,3.508,0.0,0.2682,0.1345,0.0
2025-01-18 20:15:00,3.453,0.0,0.2682,0.1373,0.0
2025-01-18 20:30:00,3.573,0.0,0.2682,0.1093,0.0
2025-01-18 20:45:00,3.481,0.0,0.2682,0.13,0.0
2025-01-18 21:00:00,3.461,0.0,0.2682,0.13,0.0
2025-01-18 21:15:00,3.447,0.0,0.2682,0.1272,0.0
2025-01-18 21:30:00,3.45,0.0,0.2682,0.1098,0.0
2025-01-18 21:45:00,3.599,0.001,0.2682,0.1115,0.0
2025-01-18 22:00:00,2.052,0.0,0.2682,0.1323,0.0
2025-01-18 22:15:00,2.099,0.001,0.2682,0.1253,0.0
2025-01-18 22:30:00,1.688,0.0,0.2682,0.1019,0.0
2025-01-18 22:45:00,1.802,0.0,0.2682,0.1178,0.0
2025-01-18 23:00:00,1.567,0.0,0.244,0.123,0.0
2025-01-18 23:15:00,1.634,0.002,0.244,0.0937,0.0
2025-01-18 23:30:00,1.443,0.0,0.244,0.1137,0.0
2025-01-18 23:45:00,1.38,0.001,0.244,0.0986,0.0
2025-01-19 00:00:00,1.172,0.0,0.244,0.1059,0.0
2025-01-19 00:15:00,1.233,0.0,0.244,0.1267,0.0
2025-01-19 00:30:00,1.116,0.0,0.244,0.1184,0.0
2025-01-19 00:45:00,1.242,0.0,0.244,0.0975,0.0
2025-01-19 01:00:00,1.401,0.001,0.244,0.0985,0.0
2025-01-19 01:15:00,1.34,0.0,0.244,0.123,0.0
2025-01-19 01:30:00,1.3,0.0,0.244,0.1046,0.0
2025-01-19 01:45:00,1.309,0.002,0.244,0.1157,0.0
2025-01-19 02:00:00,1.209,0.0,0.244,0.126,0.0
2025-01-19 02:15:00,1.335,0.0,0.244,0.0933,0.0
2025-01-19 02:30:00,1.097,0.001,0.244,0.1234,0.0
2025-01-19 02:45:00,1.2,0.003,0.244,0.116,0.0
2025-01-19 03:00:00,1.182,0.002,0.244,0.0962,0.0
2025-01-19 03:15:00,1.416,0.0,0.244,0.0978,0.0
2025-01-19 03:30:00,1.35,0.001,0.244,0.0929,0.0
2025-01-19 03:45:00,1.389,0.002,0.244,0.1129,0.0
2025-01-19 04:00:00,1.297,0.0,0.244,0.1253,0.0
2025-01-19 04:15:00,1.261,0.0,0.244,0.1151,0.0
2025-01-19 04:30:00,1.214,0.001,0.244,0.1002,0.0
2025-01-19 04:45:00,1.528,0.001,0.244,0.1003,0.0
2025-01-19 05:00:00,1.109,0.001,0.244,0.1061,0.0
2025-01-19 05:15:00,1.416,0.0,0.244,0.0957,0.0
2025-01-19 05:30:00,1.264,0.0,0.244,0.1061,0.0
2025-01-19 05:45:00,1.271,0.0,0.244,0.1207,0.0
2025-01-19 06:00:00,1.209,0.001,0.244,0.1192,0.0
2025-01-19 06:15:00,1.428,0.001,0.244,0.109,0.0
2025-01-19 06:30:00,1.637,0.002,0.244,0.1065,0.0
2025-01-19 06:45:00,1.462,0.0,0.244,0.0959,0.0
2025-01-19 07:00:00,1.939,0.0,0.244,0.1263,0.0
2025-01-19 07:15:00,2.066,0.0,0.244,0.1019,0.0
2025-01-19 07:30:00,2.283,0.156,0.244,0.1065,0.0
2025-01-19 07:45:00,2.207,0.296,0.244,0.1206,0.0
2025-01-19 08:00:00,2.789,0.556,0.244,0.1078,0.0
2025-01-19 08:15:00,2.775,0.81,0.244,0.1113,0.0
2025-01-19 08:30:00,2.724,0.969,0.244,0.1089,0.0
2025-01-19 08:45:00,2.778,1.251,0.244,0.0976,0.0
2025-01-19 09:00:00,1.938,0.947,0.244,0.1213,0.0
2025-01-19 09:15:00,1.857,1.453,0.244,0.1027,0.0
2025-01-19 09:30:00,1.998,1.552,0.244,0.0975,0.0
2025-01-19 09:45:00,1.785,1.813,0.244,0.1124,0.0
2025-01-19 10:00:00,2.548,1.505,0.244,0.0947,0.0
2025-01-19 10:15:00,2.779,1.613,0.244,0.1065,0.0
2025-01-19 10:30:00,2.649,2.147,0.244,0.1067,0.0
2025-01-19 10:45:00,2.579,1.824,0.244,0.0966,0.0
2025-01-19 11:00:00,2.43,1.809,0.244,0.101,0.0
2025-01-19 11:15:00,2.352,2.063,0.244,0.0839,0.0
2025-01-19 11:30:00,2.689,2.132,0.244,0.0923,0.0
2025-01-19 11:45:00,2.491,2.212,0.244,0.0961,0.0
2025-01-19 12:00:00,2.085,2.449,0.244,0.0928,0.0
2025-01-19 12:15:00,2.535,2.262,0.244,0.0946,0.0
2025-01-19 12:30:00,2.983,2.198,0.244,0.0884,0.0
2025-01-19 12:45:00,3.249,1.685,0.244,0.1077,0.0
2025-01-19 13:00:00,3.346,2.437,0.244,0.0877,0.0
2025-01-19 13:15:00,3.251,2.069,0.244,0.1071,0.0
2025-01-19 13:30:00,2.759,1.774,0.244,0.0917,0.0
2025-01-19 13:45:00,2.541,1.821,0.244,0.0892,0.0
2025-01-19 14:00:00,1.549,1.934,0.244,0.1052,0.0
2025-01-19 14:15:00,1.636,1.314,0.244,0.1053,0.0
2025-01-19 14:30:00,1.703,1.214,0.244,0.1062,0.0
2025-01-19 14:45:00,1.607,1.356,0.244,0.0857,0.0
2025-01-19 15:00:00,1.588,1.254,0.244,0.0999,0.0
2025-01-19 15:15:00,1.777,1.204,0.244,0.0811,0.0
2025-01-19 15:30:00,1.793,0.963,0.244,0.0813,0.0
2025-01-19 15:45:00,1.585,0.586,0.244,0.0941,0.0
2025-01-19 16:00:00,1.628,0.562,0.244,0.1103,0.0
2025-01-19 16:15:00,1.844,0.324,0.244,0.1195,0.0
2025-01-19 16:30:00,1.67,0.171,0.244,0.1246,0.0
2025-01-19 16:45:00,1.647,0.0,0.244,0.1017,0.0
2025-01-19 17:00:00,1.222,0.0,0.244,0.0969,0.0
2025-01-19 17:15:00,1.901,0.0,0.244,0.1186,0.0
2025-01-19 17:30:00,2.642,0.0,0.244,0.1256,0.0
2025-01-19 17:45:00,3.241,0.0,0.244,0.1159,0.0
2025-01-19 18:00:00,3.431,0.0,0.244,0.1062,0.0
2025-01-19 18:15:00,3.852,0.001,0.244,0.0956,0.0
2025-01-19 18:30:00,3.985,0.0,0.244,0.0995,0.0
2025-01-19 18:45:00,3.966,0.001,0.244,0.1249,0.0
2025-01-19 19:00:00,4.271,0.0,0.244,0.1254,0.0
2025-01-19 19:15:00,3.716,0.001,0.244,0.1061,0.0
2025-01-19 19:30:00,3.238,0.0,0.244,0.0961,0.0
2025-01-19 19:45:00,2.55,0.0,0.244,0.126,0.0
2025-01-19 20:00:00,3.629,0.0,0.244,0.1014,0.0
2025-01-19 20:15:00,3.565,0.001,0.244,0.1155,0.0
2025-01-19 20:30:00,3.544,0.0,0.244,0.0978,0.0
2025-01-19 20:45:00,3.424,0.001,0.244,0.0972,0.0
2025-01-19 21:00:00,3.48,0.0,0.244,0.1048,0.0
2025-01-19 21:15:00,3.646,0.001,0.244,0.0961,0.0
2025-01-19 21:30:00,3.775,0.0,0.244,0.1044,0.0
2025-01-19 21:45:00,3.476,0.0,0.244,0.1231,0.0
2025-01-19 22:00:00,2.127,0.0,0.244,0.1069,0.0
2025-01-19 22:15:00,2.057,0.0,0.244,0.0949,0.0
2025-01-19 22:30:00,2.127,0.002,0.244,0.1115,0.0
2025-01-19 22:45:00,1.463,0.0,0.244,0.0973,0.0
2025-01-19 23:00:00,1.819,0.0,0.244,0.126,0.0
2025-01-19 23:15:00,1.624,0.0,0.244,0.1181,0.0
2025-01-19 23:30:00,1.336,0.001,0.244,0.1107,0.0
2025-01-19 23:45:00,1.558,0.002,0.244,0.1242,0.0
2025-01-20 00:00:00,1.034,0.0,0.244,0.0944,0.0
2025-01-20 00:15:00,1.399,0.001,0.244,0.1226,0.0
2025-01-20 00:30:00,1.222,0.0,0.244,0.1121,0.0
2025-01-20 00:45:00,1.485,0.0,0.244,0.1107,0.0
2025-01-20 01:00:00,1.22,0.0,0.244,0.1105,0.0
2025-01-20 01:15:00,1.292,0.0,0.244,0.1077,0.0
2025-01-20 01:30:00,1.24,0.0,0.244,0.1026,0.0
2025-01-20 01:45:00,1.162,0.001,0.244,0.1118,0.0
2025-01-20 02:00:00,1.162,0.001,0.244,0.1173,0.0
2025-01-20 02:15:00,1.309,0.002,0.244,0.1183,0.0
2025-01-20 02:30:00,1.39,0.001,0.244,0.1225,0.0
2025-01-20 02:45:00,1.262,0.0,0.244,0.1209,0.0
2025-01-20 03:00:00,1.352,0.003,0.244,0.1085,0.0
2025-01-20 03:15:00,1.36,0.0,0.244,0.0996,0.0
2025-01-20 03:30:00,1.241,0.0,0.244,0.1203,0.0
2025-01-20 03:45:00,1.331,0.001,0.244,0.0974,0.0
2025-01-20 04:00:00,1.402,0.0,0.244,0.1035,0.0
2025-01-20 04:15:00,1.135,0.0,0.244,0.1027,0.0
2025-01-20 04:30:00,1.329,0.0,0.244,0.1241,0.0
2025-01-20 04:45:00,1.287,0.0,0.244,0.103,0.0
2025-01-20 05:00:00,1.271,0.002,0.244,0.1019,0.0
2025-01-20 05:15:00,1.313,0.0,0.244,0.1117,0.0
2025-01-20 05:30:00,1.428,0.0,0.244,0.1256,0.0
2025-01-20 05:45:00,1.138,0.002,0.244,0.1202,0.0
2025-01-20 06:00:00,1.168,0.0,0.244,0.1024,0.0
2025-01-20 06:15:00,1.358,0.0,0.244,0.1207,0.0
